

Time (s)	Laser Channel	Temperature	Aux In	
28.022660	87.000000	1.426740	0.000000
28.027660	87.000000	1.433307	0.000000
28.032660	87.000000	1.432072	0.000000
28.037660	87.000000	1.430704	0.000000
28.042660	87.000000	1.432080	0.000000
28.047660	87.000000	1.434951	0.000000
28.052660	87.000000	1.434684	0.000000
28.057660	87.000000	1.440028	0.000000
28.062660	87.000000	1.434814	0.000000
28.067660	87.000000	1.434954	0.000000
28.072660	87.000000	1.429339	0.000000
28.077660	87.000000	1.435915	0.000000
28.082660	87.000000	1.436049	0.000000
28.087660	87.000000	1.432209	0.000000
28.092660	87.000000	1.428371	0.000000
28.097660	87.000000	1.430842	0.000000
28.102660	87.000000	1.418233	0.000000
28.107660	87.000000	1.426037	0.000000
28.112660	87.000000	1.432614	0.000000
28.117660	87.000000	1.418500	0.000000
28.122660	87.000000	1.415632	0.000000
28.127660	87.000000	1.429749	0.000000
28.132660	87.000000	1.420838	0.000000
28.137660	87.000000	1.426040	0.000000
28.142660	87.000000	1.422075	0.000000
28.147660	87.000000	1.423305	0.000000
28.152660	87.000000	1.416032	0.000000
28.157660	87.000000	1.414534	0.000000
28.162660	87.000000	1.421235	0.000000
28.167660	87.000000	1.424942	0.000000
28.172660	87.000000	1.422482	0.000000
28.177660	87.000000	1.413560	0.000000
28.182660	87.000000	1.414664	0.000000
28.187660	87.000000	1.415902	0.000000
28.192660	87.000000	1.417403	0.000000
28.197660	87.000000	1.418765	0.000000
28.202660	87.000000	1.417396	0.000000
28.207660	87.000000	1.418766	0.000000
28.212660	87.000000	1.410963	0.000000
28.217660	87.000000	1.419998	0.000000
28.222660	87.000000	1.408624	0.000000
28.227660	87.000000	1.420137	0.000000
28.232660	87.000000	1.407262	0.000000
28.237660	87.000000	1.409858	0.000000
28.242660	87.000000	1.408755	0.000000
28.247660	87.000000	1.412327	0.000000
28.252660	87.000000	1.413560	0.000000
28.257660	87.000000	1.411092	0.000000
28.262660	87.000000	1.402198	0.000000
28.267660	87.000000	1.411096	0.000000
28.272660	87.000000	1.411229	0.000000
28.277660	87.000000	1.409725	0.000000
28.282660	87.000000	1.412593	0.000000
28.287660	87.000000	1.412332	0.000000
28.292660	87.000000	1.412326	0.000000
28.297660	87.000000	1.413692	0.000000
28.302660	87.000000	1.408887	0.000000
28.307660	87.000000	1.402196	0.000000
28.312660	87.000000	1.409861	0.000000
28.317660	87.000000	1.404926	0.000000
28.322660	87.000000	1.406165	0.000000
28.327660	87.000000	1.408755	0.000000
28.332660	87.000000	1.399864	0.000000
28.337660	87.000000	1.408887	0.000000
28.342660	87.000000	1.402332	0.000000
28.347660	87.000000	1.394664	0.000000
28.352660	87.000000	1.407528	0.000000
28.357660	87.000000	1.408887	0.000000
28.362660	87.000000	1.396156	0.000000
28.367660	87.000000	1.400119	0.000000
28.372660	87.000000	1.396154	0.000000
28.377660	87.000000	1.397385	0.000000
28.382660	87.000000	1.399984	0.000000
28.387660	87.000000	1.401348	0.000000
28.392660	87.000000	1.401478	0.000000
28.397660	87.000000	1.402596	0.000000
28.402660	87.000000	1.398879	0.000000
28.407660	87.000000	1.398878	0.000000
28.412660	87.000000	1.397520	0.000000
28.417660	87.000000	1.399859	0.000000
28.422660	87.000000	1.405312	0.000000
28.427660	87.000000	1.396411	0.000000
28.432660	87.000000	1.406551	0.000000
28.437660	87.000000	1.401478	0.000000
28.442660	87.000000	1.401483	0.000000
28.447660	87.000000	1.391220	0.000000
28.452660	87.000000	1.394923	0.000000
28.457660	87.000000	1.399140	0.000000
28.462660	87.000000	1.391217	0.000000
28.467660	87.000000	1.393953	0.000000
28.472660	87.000000	1.401607	0.000000
28.477660	87.000000	1.390115	0.000000
28.482660	87.000000	1.391351	0.000000
28.487660	87.000000	1.387640	0.000000
28.492660	87.000000	1.392706	0.000000
28.497660	87.000000	1.392835	0.000000
28.502660	87.000000	1.399009	0.000000
28.507660	87.000000	1.385050	0.000000
28.512660	87.000000	1.383686	0.000000
28.517660	87.000000	1.378751	0.000000
28.522660	87.000000	1.390370	0.000000
28.527660	87.000000	1.394069	0.000000
28.532660	87.000000	1.394197	0.000000
28.537660	87.000000	1.380107	0.000000
28.542660	87.000000	1.377267	0.000000
28.547660	87.000000	1.381341	0.000000
28.552660	87.000000	1.380117	0.000000
28.557660	87.000000	1.384069	0.000000
28.562660	87.000000	1.387769	0.000000
28.567660	87.000000	1.378754	0.000000
28.572660	87.000000	1.385428	0.000000
28.577660	87.000000	1.386535	0.000000
28.582660	87.000000	1.378750	0.000000
28.587660	87.000000	1.384064	0.000000
28.592660	87.000000	1.385550	0.000000
28.597660	87.000000	1.378879	0.000000
28.602660	87.000000	1.380235	0.000000
28.607660	87.000000	1.373814	0.000000
28.612660	87.000000	1.381472	0.000000
28.617660	87.000000	1.380486	0.000000
28.622660	87.000000	1.379252	0.000000
28.627660	87.000000	1.381472	0.000000
28.632660	87.000000	1.379015	0.000000
28.637660	87.000000	1.376534	0.000000
28.642660	87.000000	1.377769	0.000000
28.647660	87.000000	1.384317	0.000000
28.652660	87.000000	1.384191	0.000000
28.657660	87.000000	1.376409	0.000000
28.662660	87.000000	1.370236	0.000000
28.667660	87.000000	1.376660	0.000000
28.672660	87.000000	1.374061	0.000000
28.677660	87.000000	1.372707	0.000000
28.682660	87.000000	1.371478	0.000000
28.687660	87.000000	1.369128	0.000000
28.692660	87.000000	1.371468	0.000000
28.697660	87.000000	1.369006	0.000000
28.702660	87.000000	1.371599	0.000000
28.707660	87.000000	1.370365	0.000000
28.712660	87.000000	1.366779	0.000000
28.717660	87.000000	1.366654	0.000000
28.722660	87.000000	1.370483	0.000000
28.727660	87.000000	1.375808	0.000000
28.732660	87.000000	1.370483	0.000000
28.737660	87.000000	1.364075	0.000000
28.742660	87.000000	1.368137	0.000000
28.747660	87.000000	1.365425	0.000000
28.752660	87.000000	1.361475	0.000000
28.757660	87.000000	1.364067	0.000000
28.762660	87.000000	1.364187	0.000000
28.767660	87.000000	1.364062	0.000000
28.772660	87.000000	1.364067	0.000000
28.777660	87.000000	1.365424	0.000000
28.782660	87.000000	1.366781	0.000000
28.787660	87.000000	1.370856	0.000000
28.792660	87.000000	1.361717	0.000000
28.797660	87.000000	1.361719	0.000000
28.802660	87.000000	1.356420	0.000000
28.807660	87.000000	1.357665	0.000000
28.812660	87.000000	1.368264	0.000000
28.817660	87.000000	1.370612	0.000000
28.822660	87.000000	1.360365	0.000000
28.827660	87.000000	1.364311	0.000000
28.832660	87.000000	1.360609	0.000000
28.837660	87.000000	1.364561	0.000000
28.842660	87.000000	1.362950	0.000000
28.847660	87.000000	1.355440	0.000000
28.852660	87.000000	1.358013	0.000000
28.857660	87.000000	1.355303	0.000000
28.862660	87.000000	1.356902	0.000000
28.867660	87.000000	1.359371	0.000000
28.872660	87.000000	1.361962	0.000000
28.877660	87.000000	1.349251	0.000000
28.882660	87.000000	1.367025	0.000000
28.887660	87.000000	1.352956	0.000000
28.892660	87.000000	1.346792	0.000000
28.897660	87.000000	1.350606	0.000000
28.902660	87.000000	1.356904	0.000000
28.907660	87.000000	1.356907	0.000000
28.912660	87.000000	1.358137	0.000000
28.917660	87.000000	1.351844	0.000000
28.922660	87.000000	1.350614	0.000000
28.927660	87.000000	1.344317	0.000000
28.932660	87.000000	1.351840	0.000000
28.937660	87.000000	1.351846	0.000000
28.942660	87.000000	1.357023	0.000000
28.947660	87.000000	1.351970	0.000000
28.952660	87.000000	1.355910	0.000000
28.957660	87.000000	1.346903	0.000000
28.962660	87.000000	1.351961	0.000000
28.967660	87.000000	1.347024	0.000000
28.972660	87.000000	1.354793	0.000000
28.977660	87.000000	1.346788	0.000000
28.982660	87.000000	1.348255	0.000000
28.987660	87.000000	1.350726	0.000000
28.992660	87.000000	1.343213	0.000000
28.997660	87.000000	1.343087	0.000000
29.002660	87.000000	1.344320	0.000000
29.007660	87.000000	1.337910	0.000000
29.012660	87.000000	1.340736	0.000000
29.017660	87.000000	1.348495	0.000000
29.022660	87.000000	1.343197	0.000000
29.027660	87.000000	1.337028	0.000000
29.032660	87.000000	1.344450	0.000000
29.037660	87.000000	1.352201	0.000000
29.042660	87.000000	1.348377	0.000000
29.047660	87.000000	1.336793	0.000000
29.052660	87.000000	1.339500	0.000000
29.057660	87.000000	1.345906	0.000000
29.062660	87.000000	1.336911	0.000000
29.067660	87.000000	1.347141	0.000000
29.072660	87.000000	1.333091	0.000000
29.077660	87.000000	1.338145	0.000000
29.082660	87.000000	1.344672	0.000000
29.087660	87.000000	1.337026	0.000000
29.092660	87.000000	1.344795	0.000000
29.097660	87.000000	1.329386	0.000000
29.102660	87.000000	1.335797	0.000000
29.107660	87.000000	1.335795	0.000000
29.112660	87.000000	1.339494	0.000000
29.117660	87.000000	1.335677	0.000000
29.122660	87.000000	1.340966	0.000000
29.127660	87.000000	1.334562	0.000000
29.132660	87.000000	1.335800	0.000000
29.137660	87.000000	1.326689	0.000000
29.142660	87.000000	1.339846	0.000000
29.147660	87.000000	1.334438	0.000000
29.152660	87.000000	1.333440	0.000000
29.157660	87.000000	1.332202	0.000000
29.162660	87.000000	1.325701	0.000000
29.167660	87.000000	1.325796	0.000000
29.172660	87.000000	1.324449	0.000000
29.177660	87.000000	1.328150	0.000000
29.182660	87.000000	1.334789	0.000000
29.187660	87.000000	1.320638	0.000000
29.192660	87.000000	1.325918	0.000000
29.197660	87.000000	1.327155	0.000000
29.202660	87.000000	1.332087	0.000000
29.207660	87.000000	1.323215	0.000000
29.212660	87.000000	1.324569	0.000000
29.217660	87.000000	1.331083	0.000000
29.222660	87.000000	1.321981	0.000000
29.227660	87.000000	1.328614	0.000000
29.232660	87.000000	1.322098	0.000000
29.237660	87.000000	1.331200	0.000000
29.242660	87.000000	1.322212	0.000000
29.247660	87.000000	1.328726	0.000000
29.252660	87.000000	1.327386	0.000000
29.257660	87.000000	1.326028	0.000000
29.262660	87.000000	1.323556	0.000000
29.267660	87.000000	1.317042	0.000000
29.272660	87.000000	1.318392	0.000000
29.277660	87.000000	1.322096	0.000000
29.282660	87.000000	1.329738	0.000000
29.287660	87.000000	1.326140	0.000000
29.292660	87.000000	1.319746	0.000000
29.297660	87.000000	1.324907	0.000000
29.302660	87.000000	1.320863	0.000000
29.307660	87.000000	1.326256	0.000000
29.312660	87.000000	1.318509	0.000000
29.317660	87.000000	1.315922	0.000000
29.322660	87.000000	1.317159	0.000000
29.327660	87.000000	1.315924	0.000000
29.332660	87.000000	1.321088	0.000000
29.337660	87.000000	1.308400	0.000000
29.342660	87.000000	1.322214	0.000000
29.347660	87.000000	1.321317	0.000000
29.352660	87.000000	1.318617	0.000000
29.357660	87.000000	1.319743	0.000000
29.362660	87.000000	1.312332	0.000000
29.367660	87.000000	1.315925	0.000000
29.372660	87.000000	1.314909	0.000000
29.377660	87.000000	1.312344	0.000000
29.382660	87.000000	1.315923	0.000000
29.387660	87.000000	1.310983	0.000000
29.392660	87.000000	1.317495	0.000000
29.397660	87.000000	1.309972	0.000000
29.402660	87.000000	1.309751	0.000000
29.407660	87.000000	1.306045	0.000000
29.412660	87.000000	1.313573	0.000000
29.417660	87.000000	1.314912	0.000000
29.422660	87.000000	1.318618	0.000000
29.427660	87.000000	1.303464	0.000000
29.432660	87.000000	1.306046	0.000000
29.437660	87.000000	1.304807	0.000000
29.442660	87.000000	1.309971	0.000000
29.447660	87.000000	1.313788	0.000000
29.452660	87.000000	1.313899	0.000000
29.457660	87.000000	1.312447	0.000000
29.462660	87.000000	1.308737	0.000000
29.467660	87.000000	1.302343	0.000000
29.472660	87.000000	1.308849	0.000000
29.477660	87.000000	1.304813	0.000000
29.482660	87.000000	1.306266	0.000000
29.487660	87.000000	1.301106	0.000000
29.492660	87.000000	1.307395	0.000000
29.497660	87.000000	1.308741	0.000000
29.502660	87.000000	1.313796	0.000000
29.507660	87.000000	1.305031	0.000000
29.512660	87.000000	1.310196	0.000000
29.517660	87.000000	1.300093	0.000000
29.522660	87.000000	1.299978	0.000000
29.527660	87.000000	1.296168	0.000000
29.532660	87.000000	1.299768	0.000000
29.537660	87.000000	1.297296	0.000000
29.542660	87.000000	1.301215	0.000000
29.547660	87.000000	1.303906	0.000000
29.552660	87.000000	1.306375	0.000000
29.557660	87.000000	1.297404	0.000000
29.562660	87.000000	1.302671	0.000000
29.567660	87.000000	1.296167	0.000000
29.572660	87.000000	1.291125	0.000000
29.577660	87.000000	1.296064	0.000000
29.582660	87.000000	1.299997	0.000000
29.587660	87.000000	1.291120	0.000000
29.592660	87.000000	1.304016	0.000000
29.597660	87.000000	1.292581	0.000000
29.602660	87.000000	1.298854	0.000000
29.607660	87.000000	1.296273	0.000000
29.612660	87.000000	1.297520	0.000000
29.617660	87.000000	1.297513	0.000000
29.622660	87.000000	1.296382	0.000000
29.627660	87.000000	1.289994	0.000000
29.632660	87.000000	1.293809	0.000000
29.637660	87.000000	1.288654	0.000000
29.642660	87.000000	1.293813	0.000000
29.647660	87.000000	1.291334	0.000000
29.652660	87.000000	1.295149	0.000000
29.657660	87.000000	1.297727	0.000000
29.662660	87.000000	1.288868	0.000000
29.667660	87.000000	1.296384	0.000000
29.672660	87.000000	1.288870	0.000000
29.677660	87.000000	1.292690	0.000000
29.682660	87.000000	1.285050	0.000000
29.687660	87.000000	1.291228	0.000000
29.692660	87.000000	1.292899	0.000000
29.697660	87.000000	1.286397	0.000000
29.702660	87.000000	1.289080	0.000000
29.707660	87.000000	1.295257	0.000000
29.712660	87.000000	1.292678	0.000000
29.717660	87.000000	1.295365	0.000000
29.722660	87.000000	1.283924	0.000000
29.727660	87.000000	1.280013	0.000000
29.732660	87.000000	1.290208	0.000000
29.737660	87.000000	1.287630	0.000000
29.742660	87.000000	1.288976	0.000000
29.747660	87.000000	1.285054	0.000000
29.752660	87.000000	1.286394	0.000000
29.757660	87.000000	1.281458	0.000000
29.762660	87.000000	1.281460	0.000000
29.767660	87.000000	1.285266	0.000000
29.772660	87.000000	1.286501	0.000000
29.777660	87.000000	1.276412	0.000000
29.782660	87.000000	1.278983	0.000000
29.787660	87.000000	1.280116	0.000000
29.792660	87.000000	1.286614	0.000000
29.797660	87.000000	1.281136	0.000000
29.802660	87.000000	1.277646	0.000000
29.807660	87.000000	1.280217	0.000000
29.812660	87.000000	1.289080	0.000000
29.817660	87.000000	1.282806	0.000000
29.822660	87.000000	1.280325	0.000000
29.827660	87.000000	1.285275	0.000000
29.832660	87.000000	1.284143	0.000000
29.837660	87.000000	1.282793	0.000000
29.842660	87.000000	1.282803	0.000000
29.847660	87.000000	1.284352	0.000000
29.852660	87.000000	1.272701	0.000000
29.857660	87.000000	1.275176	0.000000
29.862660	87.000000	1.274047	0.000000
29.867660	87.000000	1.273943	0.000000
29.872660	87.000000	1.277747	0.000000
29.877660	87.000000	1.279194	0.000000
29.882660	87.000000	1.276618	0.000000
29.887660	87.000000	1.276618	0.000000
29.892660	87.000000	1.272806	0.000000
29.897660	87.000000	1.272912	0.000000
29.902660	87.000000	1.272916	0.000000
29.907660	87.000000	1.279194	0.000000
29.912660	87.000000	1.261485	0.000000
29.917660	87.000000	1.274251	0.000000
29.922660	87.000000	1.269001	0.000000
29.927660	87.000000	1.274146	0.000000
29.932660	87.000000	1.285586	0.000000
29.937660	87.000000	1.272918	0.000000
29.942660	87.000000	1.269101	0.000000
29.947660	87.000000	1.269105	0.000000
29.952660	87.000000	1.278063	0.000000
29.957660	87.000000	1.273015	0.000000
29.962660	87.000000	1.267764	0.000000
29.967660	87.000000	1.270441	0.000000
29.972660	87.000000	1.266733	0.000000
29.977660	87.000000	1.267968	0.000000
29.982660	87.000000	1.271576	0.000000
29.987660	87.000000	1.264062	0.000000
29.992660	87.000000	1.265504	0.000000
29.997660	87.000000	1.271780	0.000000
30.002660	87.000000	1.262825	0.000000
30.007660	87.000000	1.265295	0.000000
30.012660	87.000000	1.273226	0.000000
30.017660	87.000000	1.267974	0.000000
30.022660	87.000000	1.260461	0.000000
30.027660	87.000000	1.271789	0.000000
30.032660	87.000000	1.271787	0.000000
30.037660	87.000000	1.269413	0.000000
30.042660	87.000000	1.266835	0.000000
30.047660	87.000000	1.266734	0.000000
30.052660	87.000000	1.266738	0.000000
30.057660	87.000000	1.261689	0.000000
30.062660	87.000000	1.256751	0.000000
30.067660	87.000000	1.251514	0.000000
30.072660	87.000000	1.260355	0.000000
30.077660	87.000000	1.260454	0.000000
30.082660	87.000000	1.264471	0.000000
30.087660	87.000000	1.251610	0.000000
30.092660	87.000000	1.256854	0.000000
30.097660	87.000000	1.263130	0.000000
30.102660	87.000000	1.256652	0.000000
30.107660	87.000000	1.247902	0.000000
30.112660	87.000000	1.260667	0.000000
30.117660	87.000000	1.259526	0.000000
30.122660	87.000000	1.256750	0.000000
30.127660	87.000000	1.263337	0.000000
30.132660	87.000000	1.256757	0.000000
30.137660	87.000000	1.266939	0.000000
30.142660	87.000000	1.245430	0.000000
30.147660	87.000000	1.245528	0.000000
30.152660	87.000000	1.254178	0.000000
30.157660	87.000000	1.251906	0.000000
30.162660	87.000000	1.251910	0.000000
30.167660	87.000000	1.246667	0.000000
30.172660	87.000000	1.245528	0.000000
30.177660	87.000000	1.250475	0.000000
30.182660	87.000000	1.246772	0.000000
30.187660	87.000000	1.252954	0.000000
30.192660	87.000000	1.256852	0.000000
30.197660	87.000000	1.251907	0.000000
30.202660	87.000000	1.242966	0.000000
30.207660	87.000000	1.255613	0.000000
30.212660	87.000000	1.251906	0.000000
30.217660	87.000000	1.252110	0.000000
30.222660	87.000000	1.250671	0.000000
30.227660	87.000000	1.245528	0.000000
30.232660	87.000000	1.245634	0.000000
30.237660	87.000000	1.249337	0.000000
30.242660	87.000000	1.249438	0.000000
30.247660	87.000000	1.253249	0.000000
30.252660	87.000000	1.245634	0.000000
30.257660	87.000000	1.245628	0.000000
30.262660	87.000000	1.240596	0.000000
30.267660	87.000000	1.248202	0.000000
30.272660	87.000000	1.244398	0.000000
30.277660	87.000000	1.243156	0.000000
30.282660	87.000000	1.241928	0.000000
30.287660	87.000000	1.248203	0.000000
30.292660	87.000000	1.239367	0.000000
30.297660	87.000000	1.240590	0.000000
30.302660	87.000000	1.241923	0.000000
30.307660	87.000000	1.240691	0.000000
30.312660	87.000000	1.231756	0.000000
30.317660	87.000000	1.244491	0.000000
30.322660	87.000000	1.235749	0.000000
30.327660	87.000000	1.242020	0.000000
30.332660	87.000000	1.229281	0.000000
30.337660	87.000000	1.245925	0.000000
30.342660	87.000000	1.243255	0.000000
30.347660	87.000000	1.232986	0.000000
30.352660	87.000000	1.234507	0.000000
30.357660	87.000000	1.243359	0.000000
30.362660	87.000000	1.242118	0.000000
30.367660	87.000000	1.234416	0.000000
30.372660	87.000000	1.237078	0.000000
30.377660	87.000000	1.240686	0.000000
30.382660	87.000000	1.239646	0.000000
30.387660	87.000000	1.240786	0.000000
30.392660	87.000000	1.233181	0.000000
30.397660	87.000000	1.242222	0.000000
30.402660	87.000000	1.232040	0.000000
30.407660	87.000000	1.238313	0.000000
30.412660	87.000000	1.235942	0.000000
30.417660	87.000000	1.234607	0.000000
30.422660	87.000000	1.233273	0.000000
30.427660	87.000000	1.237078	0.000000
30.432660	87.000000	1.232133	0.000000
30.437660	87.000000	1.237173	0.000000
30.442660	87.000000	1.235852	0.000000
30.447660	87.000000	1.239648	0.000000
30.452660	87.000000	1.233276	0.000000
30.457660	87.000000	1.234509	0.000000
30.462660	87.000000	1.229569	0.000000
30.467660	87.000000	1.233369	0.000000
30.472660	87.000000	1.229565	0.000000
30.477660	87.000000	1.230906	0.000000
30.482660	87.000000	1.221964	0.000000
30.487660	87.000000	1.227098	0.000000
30.492660	87.000000	1.229757	0.000000
30.497660	87.000000	1.230805	0.000000
30.502660	87.000000	1.227190	0.000000
30.507660	87.000000	1.221963	0.000000
30.512660	87.000000	1.225864	0.000000
30.517660	87.000000	1.224441	0.000000
30.522660	87.000000	1.227193	0.000000
30.527660	87.000000	1.218170	0.000000
30.532660	87.000000	1.222060	0.000000
30.537660	87.000000	1.232330	0.000000
30.542660	87.000000	1.219498	0.000000
30.547660	87.000000	1.228531	0.000000
30.552660	87.000000	1.228520	0.000000
30.557660	87.000000	1.223296	0.000000
30.562660	87.000000	1.219588	0.000000
30.567660	87.000000	1.227288	0.000000
30.572660	87.000000	1.225862	0.000000
30.577660	87.000000	1.228615	0.000000
30.582660	87.000000	1.219499	0.000000
30.587660	87.000000	1.224624	0.000000
30.592660	87.000000	1.222156	0.000000
30.597660	87.000000	1.222062	0.000000
30.602660	87.000000	1.219593	0.000000
30.607660	87.000000	1.218355	0.000000
30.612660	87.000000	1.223482	0.000000
30.617660	87.000000	1.214647	0.000000
30.622660	87.000000	1.220916	0.000000
30.627660	87.000000	1.222433	0.000000
30.632660	87.000000	1.214750	0.000000
30.637660	87.000000	1.221105	0.000000
30.642660	87.000000	1.222245	0.000000
30.647660	87.000000	1.218442	0.000000
30.652660	87.000000	1.218540	0.000000
30.657660	87.000000	1.212171	0.000000
30.662660	87.000000	1.208283	0.000000
30.667660	87.000000	1.210935	0.000000
30.672660	87.000000	1.211030	0.000000
30.677660	87.000000	1.217394	0.000000
30.682660	87.000000	1.213411	0.000000
30.687660	87.000000	1.211029	0.000000
30.692660	87.000000	1.216158	0.000000
30.697660	87.000000	1.222531	0.000000
30.702660	87.000000	1.217393	0.000000
30.707660	87.000000	1.209793	0.000000
30.712660	87.000000	1.212357	0.000000
30.717660	87.000000	1.214923	0.000000
30.722660	87.000000	1.203435	0.000000
30.727660	87.000000	1.216162	0.000000
30.732660	87.000000	1.213593	0.000000
30.737660	87.000000	1.202198	0.000000
30.742660	87.000000	1.208562	0.000000
30.747660	87.000000	1.211119	0.000000
30.752660	87.000000	1.209791	0.000000
30.757660	87.000000	1.204761	0.000000
30.762660	87.000000	1.204763	0.000000
30.767660	87.000000	1.207139	0.000000
30.772660	87.000000	1.213599	0.000000
30.777660	87.000000	1.202474	0.000000
30.782660	87.000000	1.208556	0.000000
30.787660	87.000000	1.209885	0.000000
30.792660	87.000000	1.203616	0.000000
30.797660	87.000000	1.212540	0.000000
30.802660	87.000000	1.215021	0.000000
30.807660	87.000000	1.211304	0.000000
30.812660	87.000000	1.207424	0.000000
30.817660	87.000000	1.201053	0.000000
30.822660	87.000000	1.207411	0.000000
30.827660	87.000000	1.203616	0.000000
30.832660	87.000000	1.202290	0.000000
30.837660	87.000000	1.210066	0.000000
30.842660	87.000000	1.208653	0.000000
30.847660	87.000000	1.212643	0.000000
30.852660	87.000000	1.210070	0.000000
30.857660	87.000000	1.199635	0.000000
30.862660	87.000000	1.206272	0.000000
30.867660	87.000000	1.205036	0.000000
30.872660	87.000000	1.213876	0.000000
30.877660	87.000000	1.212724	0.000000
30.882660	87.000000	1.193640	0.000000
30.887660	87.000000	1.202558	0.000000
30.892660	87.000000	1.199910	0.000000
30.897660	87.000000	1.201052	0.000000
30.902660	87.000000	1.191083	0.000000
30.907660	87.000000	1.198673	0.000000
30.912660	87.000000	1.198759	0.000000
30.917660	87.000000	1.196202	0.000000
30.922660	87.000000	1.198757	0.000000
30.927660	87.000000	1.206361	0.000000
30.932660	87.000000	1.194870	0.000000
30.937660	87.000000	1.196204	0.000000
30.942660	87.000000	1.206177	0.000000
30.947660	87.000000	1.201327	0.000000
30.952660	87.000000	1.202647	0.000000
30.957660	87.000000	1.198768	0.000000
30.962660	87.000000	1.194961	0.000000
30.967660	87.000000	1.194962	0.000000
30.972660	87.000000	1.198578	0.000000
30.977660	87.000000	1.191169	0.000000
30.982660	87.000000	1.200186	0.000000
30.987660	87.000000	1.194962	0.000000
30.992660	87.000000	1.200084	0.000000
30.997660	87.000000	1.193812	0.000000
31.002660	87.000000	1.195138	0.000000
31.007660	87.000000	1.191252	0.000000
31.012660	87.000000	1.196290	0.000000
31.017660	87.000000	1.196380	0.000000
31.022660	87.000000	1.191173	0.000000
31.027660	87.000000	1.193812	0.000000
31.032660	87.000000	1.184988	0.000000
31.037660	87.000000	1.186139	0.000000
31.042660	87.000000	1.192577	0.000000
31.047660	87.000000	1.183664	0.000000
31.052660	87.000000	1.184989	0.000000
31.057660	87.000000	1.193814	0.000000
31.062660	87.000000	1.192665	0.000000
31.067660	87.000000	1.187462	0.000000
31.072660	87.000000	1.186312	0.000000
31.077660	87.000000	1.188868	0.000000
31.082660	87.000000	1.186312	0.000000
31.087660	87.000000	1.195137	0.000000
31.092660	87.000000	1.182342	0.000000
31.097660	87.000000	1.190105	0.000000
31.102660	87.000000	1.177402	0.000000
31.107660	87.000000	1.191254	0.000000
31.112660	87.000000	1.179957	0.000000
31.117660	87.000000	1.183928	0.000000
31.122660	87.000000	1.184906	0.000000
31.127660	87.000000	1.184984	0.000000
31.132660	87.000000	1.190198	0.000000
31.137660	87.000000	1.185159	0.000000
31.142660	87.000000	1.190283	0.000000
31.147660	87.000000	1.188868	0.000000
31.152660	87.000000	1.183748	0.000000
31.157660	87.000000	1.186309	0.000000
31.162660	87.000000	1.180138	0.000000
31.167660	87.000000	1.187633	0.000000
31.172660	87.000000	1.177739	0.000000
31.177660	87.000000	1.178814	0.000000
31.182660	87.000000	1.172462	0.000000
31.187660	87.000000	1.178804	0.000000
31.192660	87.000000	1.187634	0.000000
31.197660	87.000000	1.180132	0.000000
31.202660	87.000000	1.180211	0.000000
31.207660	87.000000	1.175013	0.000000
31.212660	87.000000	1.178895	0.000000
31.217660	87.000000	1.173867	0.000000
31.222660	87.000000	1.180212	0.000000
31.227660	87.000000	1.183842	0.000000
31.232660	87.000000	1.180298	0.000000
31.237660	87.000000	1.173865	0.000000
31.242660	87.000000	1.168842	0.000000
31.247660	87.000000	1.175197	0.000000
31.252660	87.000000	1.171227	0.000000
31.257660	87.000000	1.171391	0.000000
31.262660	87.000000	1.171391	0.000000
31.267660	87.000000	1.171391	0.000000
31.272660	87.000000	1.175267	0.000000
31.277660	87.000000	1.176503	0.000000
31.282660	87.000000	1.175266	0.000000
31.287660	87.000000	1.173950	0.000000
31.292660	87.000000	1.181541	0.000000
31.297660	87.000000	1.175266	0.000000
31.302660	87.000000	1.172710	0.000000
31.307660	87.000000	1.171310	0.000000
31.312660	87.000000	1.173864	0.000000
31.317660	87.000000	1.168834	0.000000
31.322660	87.000000	1.168920	0.000000
31.327660	87.000000	1.179064	0.000000
31.332660	87.000000	1.174031	0.000000
31.337660	87.000000	1.167768	0.000000
31.342660	87.000000	1.172878	0.000000
31.347660	87.000000	1.174032	0.000000
31.352660	87.000000	1.165207	0.000000
31.357660	87.000000	1.166455	0.000000
31.362660	87.000000	1.165212	0.000000
31.367660	87.000000	1.169088	0.000000
31.372660	87.000000	1.169084	0.000000
31.377660	87.000000	1.170404	0.000000
31.382660	87.000000	1.165291	0.000000
31.387660	87.000000	1.165209	0.000000
31.392660	87.000000	1.160262	0.000000
31.397660	87.000000	1.171641	0.000000
31.402660	87.000000	1.169168	0.000000
31.407660	87.000000	1.170243	0.000000
31.412660	87.000000	1.158944	0.000000
31.417660	87.000000	1.160262	0.000000
31.422660	87.000000	1.160183	0.000000
31.427660	87.000000	1.169000	0.000000
31.432660	87.000000	1.172960	0.000000
31.437660	87.000000	1.165457	0.000000
31.442660	87.000000	1.176672	0.000000
31.447660	87.000000	1.166612	0.000000
31.452660	87.000000	1.156558	0.000000
31.457660	87.000000	1.159108	0.000000
31.462660	87.000000	1.160432	0.000000
31.467660	87.000000	1.167930	0.000000
31.472660	87.000000	1.165291	0.000000
31.477660	87.000000	1.155322	0.000000
31.482660	87.000000	1.165376	0.000000
31.487660	87.000000	1.162823	0.000000
31.492660	87.000000	1.164137	0.000000
31.497660	87.000000	1.162983	0.000000
31.502660	87.000000	1.165457	0.000000
31.507660	87.000000	1.155398	0.000000
